Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City
B-26067,67,2,4,Clothing,T-shirt,UPI,2018-03-16,Tulika,Madhya Pradesh,Bhopal
B-25601,66,-12,5,Clothing,Stole,UPI,2018-04-01,Bharat,Gujarat,Ahmedabad
B-25804,321,26,3,Electronics,Printers,Debit Card,2018-10-05,Sudheer,Karnataka,Bangalore
B-25751,43,-5,2,Clothing,Saree,COD,2018-08-14,Nishant,Maharashtra,Mumbai
B-25630,114,-39,5,Clothing,Kurti,COD,2018-04-24,Sahil,Punjab,Chandigarh
B-25899,43,17,1,Clothing,Saree,COD,2018-12-08,Aishwarya,Uttar Pradesh,Prayagraj
B-25751,43,21,3,Clothing,Shirt,COD,2018-08-14,Nishant,Maharashtra,Mumbai
B-26081,637,50,5,Clothing,Saree,COD,2018-03-22,Aarushi,Tamil Nadu,Chennai
B-25851,300,42,2,Electronics,Printers,COD,2018-11-06,Kushal,Nagaland,Kohima
B-26036,341,44,7,Furniture,Furnishings,UPI,2018-02-23,Bhishm,Maharashtra,Mumbai
B-25704,102,0,3,Electronics,Phones,COD,2018-06-29,Riya,Maharashtra,Mumbai
B-25761,328,-15,3,Electronics,Electronic Games,Debit Card,2018-08-25,Madhav,Uttar Pradesh,Mathura
B-25978,341,160,7,Clothing,Stole,Debit Card,2018-01-27,Parin,Maharashtra,Mumbai
B-26077,62,11,7,Clothing,Hankerchief,UPI,2018-03-22,Divsha,Rajasthan,Jaipur
B-25981,42,13,3,Clothing,Leggings,COD,2018-01-28,Amruta,Delhi,Delhi
B-26043,62,28,5,Clothing,Hankerchief,UPI,2018-03-01,Amit,Sikkim,Gangtok
B-25896,42,7,2,Clothing,Kurti,COD,2018-12-05,Aman,Maharashtra,Mumbai
B-25790,42,-3,1,Electronics,Electronic Games,COD,2018-09-23,Sajal,Bihar,Patna
B-25789,313,-13,5,Furniture,Bookcases,UPI,2018-09-22,Akshay,Uttar Pradesh,Lucknow
B-26061,109,52,2,Clothing,Stole,UPI,2018-03-14,Anurag,Madhya Pradesh,Indore
B-25923,226,58,3,Electronics,Accessories,COD,2018-12-27,Gopal,Maharashtra,Mumbai
B-25868,62,-1,1,Electronics,Phones,UPI,2018-11-18,Vikash,Goa,Goa
B-25777,61,-25,4,Electronics,Accessories,UPI,2018-09-10,Aditi,Madhya Pradesh,Indore
B-25999,222,74,5,Clothing,Hankerchief,COD,2018-02-05,Diwakar,Delhi,Delhi
B-25854,342,-154,7,Furniture,Furnishings,Debit Card,2018-11-08,Shubham,Maharashtra,Pune
B-25667,344,-34,3,Clothing,Saree,Debit Card,2018-05-23,Anjali,Haryana,Chandigarh
B-25829,345,38,7,Clothing,Hankerchief,Debit Card,2018-10-25,Apoorva,Haryana,Chandigarh
B-25705,46,0,2,Electronics,Electronic Games,COD,2018-06-30,Shweta,Madhya Pradesh,Indore
B-25843,255,74,5,Clothing,Hankerchief,COD,2018-11-03,Mrunal,Maharashtra,Mumbai
B-25958,360,32,3,Clothing,Saree,UPI,2018-01-18,Aparajita,West Bengal,Kolkata
B-25893,372,59,3,Electronics,Printers,UPI,2018-12-04,Vrinda,Uttar Pradesh,Mathura
B-25855,61,30,2,Clothing,Hankerchief,UPI,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal
B-25616,42,12,5,Clothing,Hankerchief,COD,2018-04-15,Kanak,Goa,Goa
B-25630,42,-26,2,Clothing,Kurti,COD,2018-04-24,Sahil,Punjab,Chandigarh
B-25936,61,25,4,Clothing,Saree,UPI,2018-01-05,Nikhil,Punjab,Chandigarh
B-25830,41,11,6,Clothing,Hankerchief,COD,2018-10-26,Aastha,Himachal Pradesh,Simla
B-25930,40,13,3,Clothing,T-shirt,COD,2018-01-03,Monica,Punjab,Chandigarh
B-25808,59,21,2,Clothing,Stole,UPI,2018-10-08,Apsingekar,Bihar,Patna
B-25979,57,27,2,Clothing,Shirt,UPI,2018-01-27,Shivangi,Madhya Pradesh,Indore
B-25687,17,6,1,Clothing,Stole,UPI,2018-06-11,Sanjna,Maharashtra,Mumbai
B-26087,40,10,2,Clothing,Stole,COD,2018-03-26,Vandana,Himachal Pradesh,Simla
B-25764,349,-24,2,Clothing,Saree,Debit Card,2018-08-28,Sanjova,Maharashtra,Pune
B-25782,335,-22,7,Furniture,Chairs,UPI,2018-09-15,Aayushi,Maharashtra,Mumbai
B-25854,40,16,3,Clothing,Hankerchief,COD,2018-11-08,Shubham,Maharashtra,Pune
B-26085,40,17,2,Clothing,Stole,COD,2018-03-26,Shrichand,Punjab,Chandigarh
B-25630,40,-7,3,Clothing,Stole,COD,2018-04-24,Sahil,Punjab,Chandigarh
B-25999,352,74,8,Clothing,Stole,Debit Card,2018-02-05,Diwakar,Delhi,Delhi
B-25648,55,-26,4,Clothing,Saree,UPI,2018-05-04,Aditya,Punjab,Chandigarh
B-25952,352,18,5,Clothing,Trousers,Debit Card,2018-01-13,Priyanka,Madhya Pradesh,Indore
B-25710,53,-18,4,Clothing,T-shirt,UPI,2018-07-05,Megha,Maharashtra,Pune
B-25685,51,7,2,Furniture,Furnishings,UPI,2018-06-10,Sheetal,Madhya Pradesh,Indore
B-25740,40,-37,3,Clothing,Stole,COD,2018-08-03,Rane,Maharashtra,Mumbai
B-25973,39,14,5,Clothing,Leggings,COD,2018-01-24,Madan Mohan,Uttar Pradesh,Mathura
B-25769,355,-4,2,Clothing,Saree,Debit Card,2018-09-02,Surbhi,Maharashtra,Mumbai
B-25687,357,139,2,Clothing,Saree,Debit Card,2018-06-11,Sanjna,Maharashtra,Mumbai
B-25603,38,18,1,Clothing,Kurti,COD,2018-04-03,Jahan,Madhya Pradesh,Bhopal
B-26050,38,9,2,Clothing,Stole,COD,2018-03-06,Paridhi,Rajasthan,Jaipur
B-25748,141,10,4,Clothing,Shirt,UPI,2018-08-12,Nitant,Rajasthan,Jaipur
B-25833,36,4,9,Clothing,Hankerchief,COD,2018-10-29,Krishna,Madhya Pradesh,Indore
B-25930,351,-94,5,Electronics,Electronic Games,COD,2018-01-03,Monica,Punjab,Chandigarh
B-26035,369,15,3,Electronics,Electronic Games,Debit Card,2018-02-23,Pinky,Jammu and Kashmir,Kashmir
B-25851,53,24,6,Clothing,Hankerchief,EMI,2018-11-06,Kushal,Nagaland,Kohima
B-25718,371,115,1,Furniture,Bookcases,Debit Card,2018-07-12,Anjali,Maharashtra,Mumbai
B-25898,499,33,4,Clothing,Saree,COD,2018-12-07,Abhishek,Rajasthan,Udaipur
B-25893,223,62,7,Clothing,Shirt,COD,2018-12-04,Vrinda,Uttar Pradesh,Mathura
B-25983,50,-4,6,Clothing,T-shirt,EMI,2018-01-30,Atul,Delhi,Delhi
B-26056,391,90,6,Electronics,Phones,Debit Card,2018-03-10,Sonal,Bihar,Patna
B-25715,416,137,3,Electronics,Phones,Debit Card,2018-07-10,Srishti,Jammu and Kashmir,Kashmir
B-25702,424,-17,9,Furniture,Chairs,Debit Card,2018-06-27,Shaily,Maharashtra,Mumbai
B-25618,362,127,1,Furniture,Bookcases,COD,2018-04-18,Manju,Andhra Pradesh,Hyderabad
B-25643,36,-7,1,Electronics,Electronic Games,COD,2018-04-29,Kirti,Jammu and Kashmir,Kashmir
B-25961,34,-10,3,Clothing,Skirt,COD,2018-01-18,Surbhi,Gujarat,Ahmedabad
B-25873,367,73,3,Electronics,Electronic Games,UPI,2018-11-23,Divyeta,Madhya Pradesh,Indore
B-26053,425,208,7,Clothing,Saree,Debit Card,2018-03-09,Kirti,Jammu and Kashmir,Kashmir
B-25683,433,26,3,Electronics,Printers,Debit Card,2018-06-08,Shreya,Kerala ,Thiruvananthapuram
B-25718,460,31,3,Furniture,Bookcases,Debit Card,2018-07-12,Anjali,Maharashtra,Mumbai
B-25753,62,-56,5,Clothing,Kurti,COD,2018-08-17,Shivam,Uttar Pradesh,Lucknow
B-25852,50,16,1,Clothing,Stole,EMI,2018-11-07,Soumyabrata,Andhra Pradesh,Hyderabad
B-25914,460,-143,3,Furniture,Chairs,Debit Card,2018-12-18,Kajal,Delhi,Delhi
B-26083,34,3,3,Clothing,Saree,COD,2018-03-24,Yogesh,Bihar,Patna
B-25857,227,59,2,Furniture,Furnishings,UPI,2018-11-10,Anand,Madhya Pradesh,Indore
B-25939,469,33,4,Electronics,Electronic Games,Debit Card,2018-01-05,Vineet,Sikkim,Gangtok
B-25851,103,46,2,Clothing,Saree,UPI,2018-11-06,Kushal,Nagaland,Kohima
B-25699,34,-13,5,Clothing,Leggings,COD,2018-06-24,Kritika,Uttar Pradesh,Lucknow
B-26078,137,63,3,Clothing,Stole,COD,2018-03-22,Kasheen,West Bengal,Kolkata
B-26075,34,12,2,Clothing,Stole,COD,2018-03-21,Pearl,Maharashtra,Pune
B-25956,474,56,4,Electronics,Phones,Debit Card,2018-01-17,Shreya,Maharashtra,Mumbai
B-25861,50,3,2,Clothing,Stole,EMI,2018-11-15,Aayush,Uttar Pradesh,Lucknow
B-25777,69,-67,4,Clothing,Kurti,UPI,2018-09-10,Aditi,Madhya Pradesh,Indore
B-25634,389,-83,3,Furniture,Chairs,UPI,2018-04-26,Sanjay,Goa,Goa
B-25753,77,-43,8,Clothing,Stole,COD,2018-08-17,Shivam,Uttar Pradesh,Lucknow
B-25687,51,21,3,Clothing,T-shirt,COD,2018-06-11,Sanjna,Maharashtra,Mumbai
B-25885,394,146,2,Furniture,Bookcases,UPI,2018-11-28,Shatayu,Madhya Pradesh,Indore
B-25767,48,-22,2,Clothing,Saree,EMI,2018-08-31,Ashmeet,West Bengal,Kolkata
B-25961,34,-12,5,Clothing,Leggings,COD,2018-01-18,Surbhi,Gujarat,Ahmedabad
B-25923,484,28,3,Electronics,Printers,Debit Card,2018-12-27,Gopal,Maharashtra,Mumbai
B-25799,47,-27,4,Clothing,Saree,EMI,2018-10-01,Divyansh,Gujarat,Ahmedabad
B-25955,45,8,4,Clothing,Skirt,EMI,2018-01-16,Shiva,Maharashtra,Pune
B-26015,128,55,1,Clothing,Saree,COD,2018-02-14,Kasheen,West Bengal,Kolkata
B-26051,669,74,5,Furniture,Bookcases,COD,2018-03-07,Parishi,West Bengal,Kolkata
B-25822,34,13,2,Clothing,Saree,COD,2018-10-18,Tejas,Karnataka,Bangalore
B-25989,44,14,3,Clothing,Hankerchief,Credit Card,2018-02-01,Anjali,Delhi,Delhi
B-25910,33,1,2,Clothing,Shirt,COD,2018-12-14,Jay,Delhi,Delhi
B-25956,33,10,3,Clothing,Hankerchief,COD,2018-01-17,Shreya,Maharashtra,Mumbai
B-25986,487,-23,3,Electronics,Printers,Debit Card,2018-01-31,Shweta,Rajasthan,Udaipur
B-26098,497,179,3,Furniture,Chairs,Debit Card,2018-03-29,Pinky,Jammu and Kashmir,Kashmir
B-26061,508,203,2,Electronics,Accessories,Debit Card,2018-03-14,Anurag,Madhya Pradesh,Indore
B-25954,524,-25,2,Electronics,Electronic Games,Debit Card,2018-01-14,Trupti,Gujarat,Ahmedabad
B-26034,425,183,5,Electronics,Accessories,UPI,2018-02-23,Vini,Karnataka,Bangalore
B-25909,168,56,3,Clothing,Saree,COD,2018-12-13,Sujay,Maharashtra,Pune
B-25692,141,28,7,Furniture,Furnishings,UPI,2018-06-17,Rashmi,Madhya Pradesh,Indore
B-25959,429,17,3,Furniture,Chairs,UPI,2018-01-18,Muskan,Madhya Pradesh,Indore
B-25745,44,-8,3,Clothing,Stole,Credit Card,2018-08-09,Kartik,Gujarat,Ahmedabad
B-25689,149,136,3,Clothing,Stole,UPI,2018-06-14,Bhaggyasree,Maharashtra,Mumbai
B-25786,44,-34,3,Clothing,Stole,Credit Card,2018-09-19,Madan Mohan,Uttar Pradesh,Mathura
B-25897,33,10,3,Clothing,Hankerchief,COD,2018-12-06,Rohan,Madhya Pradesh,Indore
B-26056,33,9,2,Clothing,Hankerchief,COD,2018-03-10,Sonal,Bihar,Patna
B-25855,442,31,2,Electronics,Electronic Games,UPI,2018-11-08,Abhijeet,Madhya Pradesh,Bhopal
B-25667,41,6,5,Clothing,Skirt,Credit Card,2018-05-23,Anjali,Haryana,Chandigarh
B-25701,33,-12,5,Clothing,Hankerchief,COD,2018-06-26,Maithilee,Madhya Pradesh,Indore
B-26046,32,3,8,Clothing,Hankerchief,COD,2018-03-04,Nishi,Maharashtra,Mumbai
B-25676,32,6,3,Clothing,Shirt,COD,2018-06-01,Chandni,Rajasthan,Jaipur
B-26045,179,77,1,Clothing,Saree,UPI,2018-03-03,Nidhi,Nagaland,Kohima
B-25889,31,10,1,Clothing,Kurti,COD,2018-12-03,Abhishek,Gujarat,Surat
B-25900,140,68,5,Clothing,T-shirt,COD,2018-12-09,Anand,Punjab,Amritsar
B-25685,529,137,3,Electronics,Phones,Debit Card,2018-06-10,Sheetal,Madhya Pradesh,Indore
B-25622,534,0,3,Clothing,Saree,Debit Card,2018-04-22,Monisha,Rajasthan,Jaipur
B-25709,41,-6,1,Furniture,Chairs,Credit Card,2018-07-01,Aakanksha,Madhya Pradesh,Indore
B-25798,379,63,2,Clothing,Saree,COD,2018-10-01,Shishu,Andhra Pradesh,Hyderabad
B-25933,81,-44,3,Clothing,Stole,COD,2018-01-04,Shikhar,Maharashtra,Mumbai
B-25793,40,-33,5,Clothing,Hankerchief,Credit Card,2018-09-24,Siddharth,Madhya Pradesh,Indore
B-25951,40,18,1,Electronics,Accessories,Credit Card,2018-01-13,Jesal,West Bengal,Kolkata
B-25656,534,0,3,Clothing,Saree,Debit Card,2018-05-11,Priyanka,Maharashtra,Pune
B-26056,31,9,2,Clothing,Hankerchief,COD,2018-03-10,Sonal,Bihar,Patna
B-25870,473,-113,9,Clothing,Hankerchief,UPI,2018-11-20,Pranav,Andhra Pradesh,Hyderabad
B-25690,31,-10,3,Clothing,Skirt,COD,2018-06-15,Gunjan,Madhya Pradesh,Indore
B-25702,31,-3,4,Clothing,Saree,COD,2018-06-27,Shaily,Maharashtra,Mumbai
B-25752,91,15,6,Clothing,T-shirt,UPI,2018-08-14,Vaibhav,Madhya Pradesh,Indore
B-25781,30,-25,2,Clothing,T-shirt,COD,2018-09-14,Rutuja,Gujarat,Ahmedabad
B-26038,30,6,1,Clothing,T-shirt,COD,2018-02-24,Pooja,Bihar,Patna
B-25761,40,0,3,Clothing,Saree,Credit Card,2018-08-25,Madhav,Uttar Pradesh,Mathura
B-25751,534,5,2,Electronics,Electronic Games,Debit Card,2018-08-14,Nishant,Maharashtra,Mumbai
B-25750,539,-146,7,Furniture,Furnishings,Debit Card,2018-08-14,Priyanshu,Madhya Pradesh,Indore
B-25726,490,-128,8,Furniture,Bookcases,UPI,2018-07-21,Kiran,Maharashtra,Mumbai
B-26048,163,81,2,Electronics,Accessories,COD,2018-03-04,Parth,Maharashtra,Pune
B-26051,184,85,6,Clothing,T-shirt,UPI,2018-03-07,Parishi,West Bengal,Kolkata
B-25614,494,54,4,Furniture,Bookcases,COD,2018-04-13,Vandana,Himachal Pradesh,Simla
B-25907,30,11,5,Clothing,Hankerchief,COD,2018-12-11,Jaydeep,Madhya Pradesh,Bhopal
B-25789,30,0,1,Clothing,Kurti,COD,2018-09-22,Akshay,Uttar Pradesh,Lucknow
B-26097,39,-18,2,Clothing,Leggings,Credit Card,2018-03-28,Vini,Karnataka,Bangalore
B-25902,1700,85,3,Clothing,Trousers,COD,2018-12-10,Ishpreet,Maharashtra,Mumbai
B-25657,332,-43,6,Electronics,Phones,UPI,2018-05-13,Tulika,Madhya Pradesh,Bhopal
B-25854,436,131,9,Clothing,Hankerchief,UPI,2018-11-08,Shubham,Maharashtra,Pune
B-25610,30,-5,2,Furniture,Furnishings,COD,2018-04-09,Yogesh,Bihar,Patna
B-25733,30,-10,2,Clothing,Stole,COD,2018-07-28,Dhirajendu,Maharashtra,Mumbai
B-25798,38,-13,3,Clothing,Stole,Credit Card,2018-10-01,Shishu,Andhra Pradesh,Hyderabad
B-25803,511,194,3,Furniture,Chairs,UPI,2018-10-05,Shivanshu,Madhya Pradesh,Indore
B-25755,37,-53,3,Clothing,Saree,Credit Card,2018-08-19,Shourya,Kerala ,Thiruvananthapuram
B-25850,513,215,2,Electronics,Accessories,COD,2018-11-05,Abhishek,Goa,Goa
B-25667,516,69,4,Furniture,Bookcases,UPI,2018-05-23,Anjali,Haryana,Chandigarh
B-25796,559,-19,2,Clothing,Trousers,Debit Card,2018-09-24,Sukrith,Maharashtra,Mumbai
B-26013,29,-10,3,Clothing,Skirt,COD,2018-02-13,Jahan,Madhya Pradesh,Bhopal
B-25683,148,52,5,Clothing,Stole,UPI,2018-06-08,Shreya,Kerala ,Thiruvananthapuram
B-26054,559,-174,2,Electronics,Electronic Games,Debit Card,2018-03-10,Mayank,Maharashtra,Mumbai
B-26010,527,26,3,Electronics,Electronic Games,COD,2018-02-11,Kartikay,Bihar,Patna
B-25979,560,44,3,Clothing,Saree,Debit Card,2018-01-27,Shivangi,Madhya Pradesh,Indore
B-25973,571,108,12,Clothing,Stole,Debit Card,2018-01-24,Madan Mohan,Uttar Pradesh,Mathura
B-25975,29,2,3,Clothing,Skirt,COD,2018-01-25,Priyanka,Uttar Pradesh,Prayagraj
B-26010,29,3,2,Clothing,Stole,COD,2018-02-11,Kartikay,Bihar,Patna
B-25767,29,-3,3,Clothing,Saree,COD,2018-08-31,Ashmeet,West Bengal,Kolkata
B-25815,35,14,2,Clothing,Stole,Credit Card,2018-10-10,Harsh,Nagaland,Kohima
B-25853,579,139,3,Electronics,Printers,Debit Card,2018-11-08,Gaurav,Gujarat,Ahmedabad
B-25756,29,-24,4,Clothing,Leggings,COD,2018-08-20,Mohan,Maharashtra,Mumbai
B-25755,593,213,4,Furniture,Bookcases,Debit Card,2018-08-19,Shourya,Kerala ,Thiruvananthapuram
B-25996,217,72,2,Furniture,Furnishings,COD,2018-02-04,Prashant,Delhi,Delhi
B-25619,353,90,8,Clothing,Saree,COD,2018-04-18,Ramesh,Gujarat,Ahmedabad
B-26050,382,92,2,Electronics,Printers,COD,2018-03-06,Paridhi,Rajasthan,Jaipur
B-26000,597,93,4,Furniture,Chairs,Debit Card,2018-02-06,Shubham,Delhi,Delhi
B-26058,212,97,7,Clothing,Hankerchief,COD,2018-03-11,Aditya,Punjab,Chandigarh
B-25856,689,90,5,Clothing,Saree,COD,2018-11-10,Abhijeet,Maharashtra,Mumbai
B-26044,28,-10,3,Clothing,Skirt,COD,2018-03-02,Sanjay,Goa,Goa
B-25654,34,12,3,Clothing,Hankerchief,Credit Card,2018-05-10,Sabah,Maharashtra,Mumbai
B-26051,600,-102,5,Electronics,Electronic Games,Debit Card,2018-03-07,Parishi,West Bengal,Kolkata
B-25636,637,113,5,Clothing,Saree,UPI,2018-04-26,Nishi,Maharashtra,Mumbai
B-25710,616,-69,7,Furniture,Furnishings,Debit Card,2018-07-05,Megha,Maharashtra,Pune
B-25656,624,37,2,Electronics,Electronic Games,Debit Card,2018-05-11,Priyanka,Maharashtra,Pune
B-25919,28,4,1,Clothing,T-shirt,COD,2018-12-23,Neha,Rajasthan,Udaipur
B-25781,584,-444,7,Electronics,Printers,UPI,2018-09-14,Rutuja,Gujarat,Ahmedabad
B-25899,28,6,4,Clothing,Skirt,COD,2018-12-08,Aishwarya,Uttar Pradesh,Prayagraj
B-26093,33,-1,1,Clothing,Saree,Credit Card,2018-03-27,Sarita,Maharashtra,Pune
B-25753,27,-20,2,Clothing,Hankerchief,COD,2018-08-17,Shivam,Uttar Pradesh,Lucknow
B-25858,27,5,2,Clothing,Skirt,COD,2018-11-13,Uudhav,Maharashtra,Mumbai
B-25762,27,4,3,Clothing,Skirt,COD,2018-08-26,Anudeep,Madhya Pradesh,Indore
B-25625,635,-349,5,Clothing,Saree,Debit Card,2018-04-23,Pinky,Jammu and Kashmir,Kashmir
B-25857,598,166,4,Furniture,Bookcases,UPI,2018-11-10,Anand,Madhya Pradesh,Indore
B-25919,636,-204,2,Electronics,Printers,Debit Card,2018-12-23,Neha,Rajasthan,Udaipur
B-25864,27,9,2,Clothing,Hankerchief,COD,2018-11-15,Aromal,Maharashtra,Mumbai
B-25698,27,-6,4,Clothing,Hankerchief,COD,2018-06-23,Amisha,Tamil Nadu,Chennai
B-25959,637,212,8,Electronics,Phones,Debit Card,2018-01-18,Muskan,Madhya Pradesh,Indore
B-26073,290,110,9,Clothing,Stole,UPI,2018-03-21,Pournamasi,Madhya Pradesh,Indore
B-25649,27,-25,2,Clothing,Stole,COD,2018-05-05,Rachna,Haryana,Chandigarh
B-25806,632,-114,4,Furniture,Tables,UPI,2018-10-06,Dhanraj,Madhya Pradesh,Indore
B-25756,643,-45,2,Electronics,Printers,Debit Card,2018-08-20,Mohan,Maharashtra,Mumbai
B-26003,652,13,6,Furniture,Furnishings,Debit Card,2018-02-08,Hitesh,Madhya Pradesh,Bhopal
B-25752,33,-27,1,Furniture,Chairs,Credit Card,2018-08-14,Vaibhav,Madhya Pradesh,Indore
B-25783,26,2,2,Clothing,Hankerchief,COD,2018-09-15,Shivangi,Madhya Pradesh,Indore
B-25802,633,-633,11,Electronics,Accessories,UPI,2018-10-05,Yash,Maharashtra,Mumbai
B-25881,26,9,2,Clothing,Leggings,COD,2018-11-25,Lalita,Uttar Pradesh,Mathura
B-25898,191,93,4,Clothing,Shirt,UPI,2018-12-07,Abhishek,Rajasthan,Udaipur
B-25696,887,80,3,Electronics,Printers,UPI,2018-06-21,Noopur,Karnataka,Bangalore
B-25826,637,261,2,Electronics,Printers,COD,2018-10-22,Tanushree,Maharashtra,Mumbai
B-25745,670,15,5,Furniture,Bookcases,Debit Card,2018-08-09,Kartik,Gujarat,Ahmedabad
B-25943,26,7,4,Clothing,Hankerchief,COD,2018-01-09,Shardul,Gujarat,Ahmedabad
B-26051,676,195,5,Furniture,Bookcases,Debit Card,2018-03-07,Parishi,West Bengal,Kolkata
B-25624,26,12,3,Clothing,Hankerchief,COD,2018-04-22,Vini,Karnataka,Bangalore
B-25723,26,-24,1,Clothing,Stole,COD,2018-07-18,Wale,Maharashtra,Mumbai
B-26052,25,7,2,Clothing,Stole,COD,2018-03-08,Ajay,Karnataka,Bangalore
B-25603,24,-30,1,Furniture,Chairs,COD,2018-04-03,Jahan,Madhya Pradesh,Bhopal
B-25983,32,-12,1,Furniture,Chairs,Credit Card,2018-01-30,Atul,Delhi,Delhi
B-25650,31,-2,2,Clothing,Saree,Credit Card,2018-05-06,Chirag,Maharashtra,Mumbai
B-25656,651,169,5,Electronics,Printers,COD,2018-05-11,Priyanka,Maharashtra,Pune
B-26018,326,107,3,Furniture,Furnishings,UPI,2018-02-14,Aarushi,Tamil Nadu,Chennai
B-25783,30,-6,2,Clothing,Hankerchief,UPI,2018-09-15,Shivangi,Madhya Pradesh,Indore
B-25951,30,5,2,Clothing,Kurti,UPI,2018-01-13,Jesal,West Bengal,Kolkata
B-25974,662,240,2,Furniture,Bookcases,COD,2018-01-25,Manisha,Rajasthan,Udaipur
B-25754,30,-23,2,Clothing,Saree,UPI,2018-08-18,Akshay,Bihar,Patna
B-26073,29,9,3,Clothing,Saree,UPI,2018-03-21,Pournamasi,Madhya Pradesh,Indore
B-25796,28,1,1,Electronics,Accessories,UPI,2018-09-24,Sukrith,Maharashtra,Mumbai
B-25653,28,-3,2,Clothing,Saree,UPI,2018-05-08,Farah,Nagaland,Kohima
B-25884,24,2,4,Clothing,Hankerchief,COD,2018-11-28,Sumeet,Maharashtra,Mumbai
B-25650,28,-26,2,Clothing,Stole,UPI,2018-05-06,Chirag,Maharashtra,Mumbai
B-26045,27,5,1,Clothing,Stole,UPI,2018-03-03,Nidhi,Nagaland,Kohima
B-25672,27,-15,1,Clothing,Stole,UPI,2018-05-28,Akanksha,Andhra Pradesh,Hyderabad
B-25949,24,11,3,Clothing,Hankerchief,COD,2018-01-13,Shantanu,Maharashtra,Mumbai
B-25733,23,-6,4,Clothing,Hankerchief,COD,2018-07-28,Dhirajendu,Maharashtra,Mumbai
B-25697,322,193,5,Electronics,Printers,COD,2018-06-22,Vijay,Jammu and Kashmir,Kashmir
B-25893,688,-103,6,Electronics,Accessories,Debit Card,2018-12-04,Vrinda,Uttar Pradesh,Mathura
B-25802,23,-3,1,Clothing,Shirt,COD,2018-10-05,Yash,Maharashtra,Mumbai
B-25961,26,3,3,Clothing,Skirt,UPI,2018-01-18,Surbhi,Gujarat,Ahmedabad
B-25751,68,-56,2,Electronics,Phones,COD,2018-08-14,Nishant,Maharashtra,Mumbai
B-25814,462,169,4,Clothing,Saree,COD,2018-10-10,Swapnil,Madhya Pradesh,Indore
B-25702,941,203,3,Furniture,Tables,UPI,2018-06-27,Shaily,Maharashtra,Mumbai
B-25896,23,4,2,Clothing,Skirt,COD,2018-12-05,Aman,Maharashtra,Mumbai
B-25969,720,43,2,Electronics,Printers,UPI,2018-01-21,Shreyshi,Gujarat,Surat
B-25778,724,-447,4,Electronics,Electronic Games,UPI,2018-09-11,Surabhi,Maharashtra,Mumbai
B-25859,724,253,2,Furniture,Bookcases,UPI,2018-11-14,Chikku,Madhya Pradesh,Indore
B-25810,26,10,4,Clothing,Hankerchief,UPI,2018-10-10,Nripraj,Punjab,Chandigarh
B-25616,22,-2,3,Clothing,Hankerchief,COD,2018-04-15,Kanak,Goa,Goa
B-25633,711,-8,4,Clothing,Saree,Debit Card,2018-04-26,Amit,Sikkim,Gangtok
B-25753,107,31,5,Clothing,T-shirt,COD,2018-08-17,Shivam,Uttar Pradesh,Lucknow
B-25764,765,-153,2,Electronics,Phones,Debit Card,2018-08-28,Sanjova,Maharashtra,Pune
B-25864,22,8,2,Clothing,Leggings,COD,2018-11-15,Aromal,Maharashtra,Mumbai
B-25725,26,-5,2,Clothing,Stole,UPI,2018-07-20,Anisha,Nagaland,Kohima
B-25858,22,8,3,Clothing,Hankerchief,COD,2018-11-13,Uudhav,Maharashtra,Mumbai
B-25817,743,89,5,Electronics,Printers,UPI,2018-10-13,Praneet,Maharashtra,Mumbai
B-25703,22,-15,4,Clothing,Kurti,COD,2018-06-28,Ekta,Madhya Pradesh,Indore
B-25610,781,594,6,Electronics,Printers,Debit Card,2018-04-09,Yogesh,Bihar,Patna
B-25652,25,-2,5,Clothing,Hankerchief,UPI,2018-05-08,Tushina,Goa,Goa
B-25891,25,2,2,Clothing,Hankerchief,UPI,2018-12-04,Shivani,Madhya Pradesh,Indore
B-25764,119,43,5,Clothing,T-shirt,COD,2018-08-28,Sanjova,Maharashtra,Pune
B-25664,785,52,2,Electronics,Phones,Debit Card,2018-05-20,Pratyusmita,Bihar,Patna
B-25645,183,-66,5,Electronics,Phones,UPI,2018-05-01,Yaanvi,Madhya Pradesh,Indore
B-26008,22,4,1,Clothing,Stole,COD,2018-02-09,Kalyani,Tamil Nadu,Chennai
B-26061,642,180,5,Clothing,Saree,COD,2018-03-14,Anurag,Madhya Pradesh,Indore
B-25781,767,-353,5,Clothing,Trousers,COD,2018-09-14,Rutuja,Gujarat,Ahmedabad
B-25999,770,323,3,Electronics,Accessories,COD,2018-02-05,Diwakar,Delhi,Delhi
B-25783,21,-17,3,Clothing,Shirt,COD,2018-09-15,Shivangi,Madhya Pradesh,Indore
B-25800,21,-6,3,Clothing,Leggings,COD,2018-10-01,Ishit,Maharashtra,Pune
B-26093,492,187,2,Electronics,Accessories,UPI,2018-03-27,Sarita,Maharashtra,Pune
B-25638,816,-96,3,Electronics,Printers,Debit Card,2018-04-26,Parth,Maharashtra,Pune
B-26026,25,2,3,Clothing,Kurti,Credit Card,2018-02-19,Kanak,Goa,Goa
B-25902,802,120,7,Electronics,Accessories,COD,2018-12-10,Ishpreet,Maharashtra,Mumbai
B-25968,811,154,7,Electronics,Accessories,UPI,2018-01-21,Paromita,Punjab,Amritsar
